PWP,H3,,MS,H3,,VWC,H3
05:17.0,0.03575,,2025-7-7 14:52,-42.59,,2025-7-7 14:52,0.237
05:18.0,0.03628,,2025-7-7 14:53,-42.59,,2025-7-7 14:53,0.236
05:19.0,0.03677,,2025-7-7 14:53,-42.69,,2025-7-7 14:53,0.237
05:20.0,0.03646,,2025-7-7 14:53,-42.69,,2025-7-7 14:53,0.237
05:21.0,0.03658,,2025-7-7 14:53,-42.69,,2025-7-7 14:53,0.236
05:22.0,0.03673,,2025-7-7 14:53,-42.59,,2025-7-7 14:53,0.236
05:23.0,0.03648,,2025-7-7 14:53,-42.59,,2025-7-7 14:53,0.237
05:24.0,0.03651,,2025-7-7 14:54,-42.81,,2025-7-7 14:54,0.236
05:25.0,0.03675,,2025-7-7 14:54,-42.81,,2025-7-7 14:54,0.237
05:26.0,0.03674,,2025-7-7 14:54,-42.69,,2025-7-7 14:54,0.236
05:27.0,0.03703,,2025-7-7 14:54,-42.81,,2025-7-7 14:54,0.236
05:28.0,0.03647,,2025-7-7 14:54,-42.59,,2025-7-7 14:54,0.237
05:29.0,0.0364,,2025-7-7 14:54,-42.81,,2025-7-7 14:54,0.237
05:30.0,0.03615,,2025-7-7 14:55,-42.69,,2025-7-7 14:55,0.237
05:31.0,0.0363,,2025-7-7 14:55,-42.81,,2025-7-7 14:55,0.236
05:32.0,0.03687,,2025-7-7 14:55,-42.69,,2025-7-7 14:55,0.237
05:33.0,0.03713,,2025-7-7 14:55,-42.81,,2025-7-7 14:55,0.237
05:34.0,0.03682,,2025-7-7 14:55,-42.69,,2025-7-7 14:55,0.236
05:35.0,0.03716,,2025-7-7 14:55,-42.69,,2025-7-7 14:55,0.237
05:36.0,0.03704,,2025-7-7 14:56,-42.81,,2025-7-7 14:56,0.236
05:37.0,0.03686,,2025-7-7 14:56,-42.69,,2025-7-7 14:56,0.236
05:38.0,0.03708,,2025-7-7 14:56,-42.81,,2025-7-7 14:56,0.236
05:39.0,0.03683,,2025-7-7 14:56,-42.91,,2025-7-7 14:56,0.236
05:40.0,0.03695,,2025-7-7 14:56,-42.59,,2025-7-7 14:56,0.237
05:41.0,0.03693,,2025-7-7 14:56,-42.69,,2025-7-7 14:56,0.237
05:42.0,0.0371,,2025-7-7 14:57,-42.81,,2025-7-7 14:57,0.236
05:43.0,0.0372,,2025-7-7 14:57,-42.69,,2025-7-7 14:57,0.237
05:44.0,0.03711,,2025-7-7 14:57,-42.81,,2025-7-7 14:57,0.237
05:45.0,0.03716,,2025-7-7 14:57,-42.69,,2025-7-7 14:57,0.237
05:46.0,0.03722,,2025-7-7 14:57,-42.69,,2025-7-7 14:57,0.236
05:47.0,0.03725,,2025-7-7 14:57,-42.81,,2025-7-7 14:57,0.237
05:48.0,0.03699,,2025-7-7 14:58,-42.5,,2025-7-7 14:58,0.237
05:49.0,0.03718,,2025-7-7 14:58,-42.91,,2025-7-7 14:58,0.237
05:50.0,0.03755,,2025-7-7 14:58,-42.81,,2025-7-7 14:58,0.237
05:51.0,0.03724,,2025-7-7 14:58,-42.91,,2025-7-7 14:58,0.237
05:52.0,0.03752,,2025-7-7 14:58,-42.59,,2025-7-7 14:58,0.237
05:53.0,0.03747,,2025-7-7 14:58,-42.69,,2025-7-7 14:58,0.237
05:54.0,0.03771,,2025-7-7 14:59,-42.5,,2025-7-7 14:59,0.237
05:55.0,0.03736,,2025-7-7 14:59,-42.81,,2025-7-7 14:59,0.237
05:56.0,0.03676,,2025-7-7 14:59,-42.69,,2025-7-7 14:59,0.237
05:57.0,0.037,,2025-7-7 14:59,-42.69,,2025-7-7 14:59,0.237
05:58.0,0.03709,,2025-7-7 14:59,-42.81,,2025-7-7 14:59,0.237
05:59.0,0.03708,,2025-7-7 14:59,-42.69,,2025-7-7 14:59,0.237
06:00.0,0.03727,,2025-7-7 15:00,-42.69,,2025-7-7 15:00,0.237
06:01.0,0.03728,,2025-7-7 15:00,-42.69,,2025-7-7 15:00,0.237
06:02.0,0.03728,,2025-7-7 15:00,-42.81,,2025-7-7 15:00,0.237
06:03.0,0.03696,,2025-7-7 15:00,-42.59,,2025-7-7 15:00,0.237
06:04.0,0.03724,,2025-7-7 15:00,-42.59,,2025-7-7 15:00,0.237
06:05.0,0.03701,,2025-7-7 15:00,-42.69,,2025-7-7 15:00,0.237
06:06.0,0.03718,,2025-7-7 15:01,-42.69,,2025-7-7 15:01,0.237
06:07.0,0.03755,,2025-7-7 15:01,-42.69,,2025-7-7 15:01,0.237
06:08.0,0.03787,,2025-7-7 15:01,-42.59,,2025-7-7 15:01,0.237
06:09.0,0.03788,,2025-7-7 15:01,-42.69,,2025-7-7 15:01,0.237
06:10.0,0.03753,,2025-7-7 15:01,-42.91,,2025-7-7 15:01,0.237
06:11.0,0.03771,,2025-7-7 15:01,-42.69,,2025-7-7 15:01,0.237
06:12.0,0.03827,,2025-7-7 15:02,-42.91,,2025-7-7 15:02,0.238
06:13.0,0.03785,,2025-7-7 15:02,-42.91,,2025-7-7 15:02,0.237
06:14.0,0.03769,,2025-7-7 15:02,-42.81,,2025-7-7 15:02,0.238
06:15.0,0.03803,,2025-7-7 15:02,-42.59,,2025-7-7 15:02,0.237
06:16.0,0.03776,,2025-7-7 15:02,-42.81,,2025-7-7 15:02,0.238
06:17.0,0.03784,,2025-7-7 15:02,-42.81,,2025-7-7 15:02,0.238
06:18.0,0.03786,,2025-7-7 15:03,-42.69,,2025-7-7 15:03,0.238
06:19.0,0.03791,,2025-7-7 15:03,-42.91,,2025-7-7 15:03,0.237
06:20.0,0.038,,2025-7-7 15:03,-42.81,,2025-7-7 15:03,0.237
06:21.0,0.03775,,2025-7-7 15:03,-42.91,,2025-7-7 15:03,0.237
06:22.0,0.03828,,2025-7-7 15:03,-42.69,,2025-7-7 15:03,0.238
06:23.0,0.03835,,2025-7-7 15:03,-42.81,,2025-7-7 15:03,0.238
06:24.0,0.03809,,2025-7-7 15:04,-42.81,,2025-7-7 15:04,0.238
06:25.0,0.03808,,2025-7-7 15:04,-42.69,,2025-7-7 15:04,0.238
06:26.0,0.03784,,2025-7-7 15:04,-42.69,,2025-7-7 15:04,0.238
06:27.0,0.03804,,2025-7-7 15:04,-42.69,,2025-7-7 15:04,0.238
06:28.0,0.03778,,2025-7-7 15:04,-42.91,,2025-7-7 15:04,0.239
06:29.0,0.03796,,2025-7-7 15:04,-42.69,,2025-7-7 15:04,0.238
06:30.0,0.03816,,2025-7-7 15:05,-42.81,,2025-7-7 15:05,0.239
06:31.0,0.03813,,2025-7-7 15:05,-42.69,,2025-7-7 15:05,0.239
06:32.0,0.03795,,2025-7-7 15:05,-42.69,,2025-7-7 15:05,0.238
06:33.0,0.03813,,2025-7-7 15:05,-42.59,,2025-7-7 15:05,0.239
06:34.0,0.03838,,2025-7-7 15:05,-42.69,,2025-7-7 15:05,0.238
06:35.0,0.03832,,2025-7-7 15:05,-42.81,,2025-7-7 15:05,0.239
06:36.0,0.03843,,2025-7-7 15:06,-42.81,,2025-7-7 15:06,0.239
06:37.0,0.0381,,2025-7-7 15:06,-42.69,,2025-7-7 15:06,0.239
06:38.0,0.03835,,2025-7-7 15:06,-42.59,,2025-7-7 15:06,0.239
06:39.0,0.03855,,2025-7-7 15:06,-42.69,,2025-7-7 15:06,0.239
06:40.0,0.03856,,2025-7-7 15:06,-42.69,,2025-7-7 15:06,0.239
06:41.0,0.0388,,2025-7-7 15:06,-42.81,,2025-7-7 15:06,0.239
06:42.0,0.03855,,2025-7-7 15:07,-42.69,,2025-7-7 15:07,0.239
06:43.0,0.0392,,2025-7-7 15:07,-42.81,,2025-7-7 15:07,0.239
06:44.0,0.03878,,2025-7-7 15:07,-42.81,,2025-7-7 15:07,0.24
06:45.0,0.03896,,2025-7-7 15:07,-42.81,,2025-7-7 15:07,0.24
06:46.0,0.03834,,2025-7-7 15:07,-42.91,,2025-7-7 15:07,0.24
06:47.0,0.03832,,2025-7-7 15:07,-42.81,,2025-7-7 15:07,0.241
06:48.0,0.03878,,2025-7-7 15:08,-42.69,,2025-7-7 15:08,0.241
06:49.0,0.03893,,2025-7-7 15:08,-42.81,,2025-7-7 15:08,0.241
06:50.0,0.03924,,2025-7-7 15:08,-42.81,,2025-7-7 15:08,0.241
06:51.0,0.03883,,2025-7-7 15:08,-42.69,,2025-7-7 15:08,0.241
06:52.0,0.03915,,2025-7-7 15:08,-42.69,,2025-7-7 15:08,0.241
06:53.0,0.03866,,2025-7-7 15:08,-42.59,,2025-7-7 15:08,0.241
06:54.0,0.03866,,2025-7-7 15:09,-42.91,,2025-7-7 15:09,0.241
06:55.0,0.03885,,2025-7-7 15:09,-42.81,,2025-7-7 15:09,0.241
06:56.0,0.03917,,2025-7-7 15:09,-42.5,,2025-7-7 15:09,0.242
06:57.0,0.03919,,2025-7-7 15:09,-42.69,,2025-7-7 15:09,0.242
06:58.0,0.03976,,2025-7-7 15:09,-42.59,,2025-7-7 15:09,0.243
06:59.0,0.03955,,2025-7-7 15:09,-42.5,,2025-7-7 15:09,0.242
07:00.0,0.03951,,2025-7-7 15:10,-42.69,,2025-7-7 15:10,0.243
07:01.0,0.03928,,2025-7-7 15:10,-42.81,,2025-7-7 15:10,0.243
07:02.0,0.03965,,2025-7-7 15:10,-42.69,,2025-7-7 15:10,0.244
07:03.0,0.03967,,2025-7-7 15:10,-42.69,,2025-7-7 15:10,0.245
07:04.0,0.03958,,2025-7-7 15:10,-42.81,,2025-7-7 15:10,0.245
07:05.0,0.0393,,2025-7-7 15:10,-42.69,,2025-7-7 15:10,0.245
07:06.0,0.03927,,2025-7-7 15:11,-42.81,,2025-7-7 15:11,0.245
07:07.0,0.03921,,2025-7-7 15:11,-42.59,,2025-7-7 15:11,0.246
07:08.0,0.03926,,2025-7-7 15:11,-42.5,,2025-7-7 15:11,0.246
07:09.0,0.03912,,2025-7-7 15:11,-42.59,,2025-7-7 15:11,0.247
07:10.0,0.03893,,2025-7-7 15:11,-42.59,,2025-7-7 15:11,0.247
07:11.0,0.0394,,2025-7-7 15:11,-42.69,,2025-7-7 15:11,0.249
07:12.0,0.03935,,2025-7-7 15:12,-42.69,,2025-7-7 15:12,0.249
07:13.0,0.03953,,2025-7-7 15:12,-42.81,,2025-7-7 15:12,0.25
07:14.0,0.03928,,2025-7-7 15:12,-42.91,,2025-7-7 15:12,0.25
07:15.0,0.03964,,2025-7-7 15:12,-42.69,,2025-7-7 15:12,0.251
07:16.0,0.03958,,2025-7-7 15:12,-42.81,,2025-7-7 15:12,0.252
07:17.0,0.03965,,2025-7-7 15:12,-42.81,,2025-7-7 15:12,0.253
07:18.0,0.03974,,2025-7-7 15:13,-42.59,,2025-7-7 15:13,0.254
07:19.0,0.03982,,2025-7-7 15:13,-42.69,,2025-7-7 15:13,0.256
07:20.0,0.03955,,2025-7-7 15:13,-42.81,,2025-7-7 15:13,0.257
07:21.0,0.03936,,2025-7-7 15:13,-42.91,,2025-7-7 15:13,0.259
07:22.0,0.0395,,2025-7-7 15:13,-42.69,,2025-7-7 15:13,0.261
07:23.0,0.03954,,2025-7-7 15:13,-42.81,,2025-7-7 15:13,0.263
07:24.0,0.04022,,2025-7-7 15:14,-42.81,,2025-7-7 15:14,0.265
07:25.0,0.03987,,2025-7-7 15:14,-42.81,,2025-7-7 15:14,0.267
07:26.0,0.03993,,2025-7-7 15:14,-42.69,,2025-7-7 15:14,0.269
07:27.0,0.03984,,2025-7-7 15:14,-42.59,,2025-7-7 15:14,0.271
07:28.0,0.03981,,2025-7-7 15:14,-42.59,,2025-7-7 15:14,0.273
07:29.0,0.03953,,2025-7-7 15:14,-42.81,,2025-7-7 15:14,0.275
07:30.0,0.03944,,2025-7-7 15:15,-42.81,,2025-7-7 15:15,0.277
07:31.0,0.03934,,2025-7-7 15:15,-42.69,,2025-7-7 15:15,0.278
07:32.0,0.04007,,2025-7-7 15:15,-42.91,,2025-7-7 15:15,0.28
07:33.0,0.04,,2025-7-7 15:15,-42.69,,2025-7-7 15:15,0.281
07:34.0,0.04015,,2025-7-7 15:15,-42.69,,2025-7-7 15:15,0.284
07:35.0,0.04002,,2025-7-7 15:15,-42.69,,2025-7-7 15:15,0.284
07:36.0,0.04059,,2025-7-7 15:16,-42.91,,2025-7-7 15:16,0.285
07:37.0,0.04039,,2025-7-7 15:16,-42.69,,2025-7-7 15:16,0.287
07:38.0,0.04024,,2025-7-7 15:16,-42.81,,2025-7-7 15:16,0.289
07:39.0,0.04095,,2025-7-7 15:16,-42.69,,2025-7-7 15:16,0.291
07:40.0,0.0408,,2025-7-7 15:16,-42.69,,2025-7-7 15:16,0.291
07:41.0,0.04072,,2025-7-7 15:16,-42.59,,2025-7-7 15:16,0.292
07:42.0,0.04096,,2025-7-7 15:17,-42.69,,2025-7-7 15:17,0.294
07:43.0,0.04086,,2025-7-7 15:17,-42.69,,2025-7-7 15:17,0.295
07:44.0,0.04066,,2025-7-7 15:17,-42.59,,2025-7-7 15:17,0.295
07:45.0,0.04094,,2025-7-7 15:17,-42.81,,2025-7-7 15:17,0.297
07:46.0,0.04104,,2025-7-7 15:17,-42.69,,2025-7-7 15:17,0.298
07:47.0,0.0407,,2025-7-7 15:17,-42.69,,2025-7-7 15:17,0.298
07:48.0,0.04051,,2025-7-7 15:18,-42.81,,2025-7-7 15:18,0.3
07:49.0,0.04055,,2025-7-7 15:18,-42.69,,2025-7-7 15:18,0.302
07:50.0,0.04069,,2025-7-7 15:18,-42.81,,2025-7-7 15:18,0.303
07:51.0,0.04072,,2025-7-7 15:18,-42.69,,2025-7-7 15:18,0.304
07:52.0,0.04052,,2025-7-7 15:18,-42.69,,2025-7-7 15:18,0.304
07:53.0,0.04034,,2025-7-7 15:18,-42.69,,2025-7-7 15:18,0.305
07:54.0,0.04074,,2025-7-7 15:19,-42.69,,2025-7-7 15:19,0.307
07:55.0,0.04052,,2025-7-7 15:19,-42.81,,2025-7-7 15:19,0.307
07:56.0,0.04036,,2025-7-7 15:19,-42.69,,2025-7-7 15:19,0.308
07:57.0,0.04048,,2025-7-7 15:19,-42.59,,2025-7-7 15:19,0.309
07:58.0,0.04051,,2025-7-7 15:19,-42.69,,2025-7-7 15:19,0.31
07:59.0,0.04023,,2025-7-7 15:19,-42.91,,2025-7-7 15:19,0.31
08:00.0,0.04055,,2025-7-7 15:20,-42.5,,2025-7-7 15:20,0.313
08:01.0,0.04059,,2025-7-7 15:20,-42.69,,2025-7-7 15:20,0.313
08:02.0,0.04107,,2025-7-7 15:20,-42.91,,2025-7-7 15:20,0.315
08:03.0,0.04075,,2025-7-7 15:20,-42.81,,2025-7-7 15:20,0.316
08:04.0,0.04068,,2025-7-7 15:20,-42.81,,2025-7-7 15:20,0.319
08:05.0,0.04102,,2025-7-7 15:20,-42.59,,2025-7-7 15:20,0.319
08:06.0,0.04144,,2025-7-7 15:21,-42.59,,2025-7-7 15:21,0.321
08:07.0,0.04139,,2025-7-7 15:21,-42.91,,2025-7-7 15:21,0.323
08:08.0,0.04044,,2025-7-7 15:21,-42.69,,2025-7-7 15:21,0.326
08:09.0,0.04113,,2025-7-7 15:21,-42.59,,2025-7-7 15:21,0.327
08:10.0,0.04141,,2025-7-7 15:21,-42.69,,2025-7-7 15:21,0.329
08:11.0,0.04116,,2025-7-7 15:21,-42.91,,2025-7-7 15:21,0.33
08:12.0,0.04085,,2025-7-7 15:22,-42.59,,2025-7-7 15:22,0.332
08:13.0,0.04117,,2025-7-7 15:22,-42.81,,2025-7-7 15:22,0.333
08:14.0,0.04098,,2025-7-7 15:22,-42.69,,2025-7-7 15:22,0.335
08:15.0,0.0414,,2025-7-7 15:22,-42.59,,2025-7-7 15:22,0.337
08:16.0,0.0413,,2025-7-7 15:22,-42.81,,2025-7-7 15:22,0.339
08:17.0,0.04139,,2025-7-7 15:22,-42.69,,2025-7-7 15:22,0.339
08:18.0,0.04147,,2025-7-7 15:23,-42.91,,2025-7-7 15:23,0.341
08:19.0,0.04163,,2025-7-7 15:23,-42.5,,2025-7-7 15:23,0.342
08:20.0,0.04192,,2025-7-7 15:23,-42.81,,2025-7-7 15:23,0.342
08:21.0,0.04194,,2025-7-7 15:23,-42.59,,2025-7-7 15:23,0.344
08:22.0,0.04202,,2025-7-7 15:23,-42.59,,2025-7-7 15:23,0.346
08:23.0,0.04191,,2025-7-7 15:23,-42.81,,2025-7-7 15:23,0.346
08:24.0,0.04137,,2025-7-7 15:24,-42.59,,2025-7-7 15:24,0.346
08:25.0,0.04151,,2025-7-7 15:24,-42.69,,2025-7-7 15:24,0.348
08:26.0,0.04158,,2025-7-7 15:24,-42.59,,2025-7-7 15:24,0.348
08:27.0,0.04171,,2025-7-7 15:24,-42.59,,2025-7-7 15:24,0.35
08:28.0,0.04207,,2025-7-7 15:24,-42.81,,2025-7-7 15:24,0.35
08:29.0,0.04212,,2025-7-7 15:24,-42.59,,2025-7-7 15:24,0.351
08:30.0,0.04172,,2025-7-7 15:25,-42.91,,2025-7-7 15:25,0.352
08:31.0,0.04232,,2025-7-7 15:25,-42.59,,2025-7-7 15:25,0.352
08:32.0,0.04219,,2025-7-7 15:25,-42.69,,2025-7-7 15:25,0.353
08:33.0,0.04211,,2025-7-7 15:25,-42.91,,2025-7-7 15:25,0.353
08:34.0,0.04178,,2025-7-7 15:25,-42.69,,2025-7-7 15:25,0.355
08:35.0,0.0419,,2025-7-7 15:25,-42.59,,2025-7-7 15:25,0.355
08:36.0,0.0422,,2025-7-7 15:26,-42.81,,2025-7-7 15:26,0.355
08:37.0,0.04173,,2025-7-7 15:26,-42.91,,2025-7-7 15:26,0.356
08:38.0,0.04139,,2025-7-7 15:26,-42.91,,2025-7-7 15:26,0.357
08:39.0,0.04171,,2025-7-7 15:26,-42.81,,2025-7-7 15:26,0.358
08:40.0,0.04199,,2025-7-7 15:26,-42.69,,2025-7-7 15:26,0.358
08:41.0,0.04195,,2025-7-7 15:26,-42.69,,2025-7-7 15:26,0.359
08:42.0,0.04159,,2025-7-7 15:27,-42.81,,2025-7-7 15:27,0.359
08:43.0,0.04202,,2025-7-7 15:27,-42.59,,2025-7-7 15:27,0.36
08:44.0,0.04211,,2025-7-7 15:27,-42.59,,2025-7-7 15:27,0.361
08:45.0,0.04187,,2025-7-7 15:27,-42.69,,2025-7-7 15:27,0.36
08:46.0,0.04183,,2025-7-7 15:27,-42.5,,2025-7-7 15:27,0.362
08:47.0,0.04189,,2025-7-7 15:27,-42.81,,2025-7-7 15:27,0.362
08:48.0,0.04216,,2025-7-7 15:28,-42.81,,2025-7-7 15:28,0.362
08:49.0,0.04213,,2025-7-7 15:28,-42.91,,2025-7-7 15:28,0.363
08:50.0,0.04174,,2025-7-7 15:28,-42.81,,2025-7-7 15:28,0.365
08:51.0,0.042,,2025-7-7 15:28,-43,,2025-7-7 15:28,0.365
08:52.0,0.04209,,2025-7-7 15:28,-42.69,,2025-7-7 15:28,0.365
08:53.0,0.04209,,2025-7-7 15:28,-42.81,,2025-7-7 15:28,0.365
08:54.0,0.04223,,2025-7-7 15:29,-42.81,,2025-7-7 15:29,0.366
08:55.0,0.04178,,2025-7-7 15:29,-42.81,,2025-7-7 15:29,0.367
08:56.0,0.04203,,2025-7-7 15:29,-42.81,,2025-7-7 15:29,0.368
08:57.0,0.04218,,2025-7-7 15:29,-42.5,,2025-7-7 15:29,0.369
08:58.0,0.04214,,2025-7-7 15:29,-42.69,,2025-7-7 15:29,0.369
08:59.0,0.04205,,2025-7-7 15:29,-42.81,,2025-7-7 15:29,0.371
09:00.0,0.04227,,2025-7-7 15:30,-42.5,,2025-7-7 15:30,0.371
09:01.0,0.04251,,2025-7-7 15:30,-42.69,,2025-7-7 15:30,0.372
09:02.0,0.04211,,2025-7-7 15:30,-42.69,,2025-7-7 15:30,0.374
09:03.0,0.04205,,2025-7-7 15:30,-42.5,,2025-7-7 15:30,0.374
09:04.0,0.04205,,2025-7-7 15:30,-42.81,,2025-7-7 15:30,0.376
09:05.0,0.04201,,2025-7-7 15:30,-42.81,,2025-7-7 15:30,0.376
09:06.0,0.04183,,2025-7-7 15:31,-42.69,,2025-7-7 15:31,0.377
09:07.0,0.04218,,2025-7-7 15:31,-42.81,,2025-7-7 15:31,0.377
09:08.0,0.04225,,2025-7-7 15:31,-42.81,,2025-7-7 15:31,0.378
09:09.0,0.0422,,2025-7-7 15:31,-42.69,,2025-7-7 15:31,0.379
09:10.0,0.0422,,2025-7-7 15:31,-42.59,,2025-7-7 15:31,0.379
09:11.0,0.04209,,2025-7-7 15:31,-42.81,,2025-7-7 15:31,0.381
09:12.0,0.04246,,2025-7-7 15:32,-42.81,,2025-7-7 15:32,0.382
09:13.0,0.0424,,2025-7-7 15:32,-42.59,,2025-7-7 15:32,0.383
09:14.0,0.04233,,2025-7-7 15:32,-42.59,,2025-7-7 15:32,0.382
09:15.0,0.04289,,2025-7-7 15:32,-42.59,,2025-7-7 15:32,0.383
09:16.0,0.0421,,2025-7-7 15:32,-42.69,,2025-7-7 15:32,0.385
09:17.0,0.04272,,2025-7-7 15:32,-42.69,,2025-7-7 15:32,0.386
09:18.0,0.04264,,2025-7-7 15:33,-42.81,,2025-7-7 15:33,0.386
09:19.0,0.04329,,2025-7-7 15:33,-42.91,,2025-7-7 15:33,0.387
09:20.0,0.04329,,2025-7-7 15:33,-42.69,,2025-7-7 15:33,0.387
09:21.0,0.04312,,2025-7-7 15:33,-42.69,,2025-7-7 15:33,0.388
09:22.0,0.04259,,2025-7-7 15:33,-42.69,,2025-7-7 15:33,0.387
09:23.0,0.04226,,2025-7-7 15:33,-42.59,,2025-7-7 15:33,0.388
09:24.0,0.04242,,2025-7-7 15:34,-42.69,,2025-7-7 15:34,0.389
09:25.0,0.04264,,2025-7-7 15:34,-42.59,,2025-7-7 15:34,0.389
09:26.0,0.04256,,2025-7-7 15:34,-42.5,,2025-7-7 15:34,0.389
09:27.0,0.04319,,2025-7-7 15:34,-42.5,,2025-7-7 15:34,0.391
09:28.0,0.04322,,2025-7-7 15:34,-42.69,,2025-7-7 15:34,0.391
09:29.0,0.04262,,2025-7-7 15:34,-42.59,,2025-7-7 15:34,0.392
09:30.0,0.04295,,2025-7-7 15:35,-42.59,,2025-7-7 15:35,0.393
09:31.0,0.04247,,2025-7-7 15:35,-42.59,,2025-7-7 15:35,0.392
09:32.0,0.04301,,2025-7-7 15:35,-42.69,,2025-7-7 15:35,0.393
09:33.0,0.04306,,2025-7-7 15:35,-42.5,,2025-7-7 15:35,0.394
09:34.0,0.04355,,2025-7-7 15:35,-42.59,,2025-7-7 15:35,0.393
09:35.0,0.04292,,2025-7-7 15:35,-42.81,,2025-7-7 15:35,0.394
09:36.0,0.04312,,2025-7-7 15:36,-42.69,,2025-7-7 15:36,0.396
09:37.0,0.04308,,2025-7-7 15:36,-42.69,,2025-7-7 15:36,0.396
09:38.0,0.04299,,2025-7-7 15:36,-42.69,,2025-7-7 15:36,0.397
09:39.0,0.04291,,2025-7-7 15:36,-42.5,,2025-7-7 15:36,0.395
09:40.0,0.04314,,2025-7-7 15:36,-42.59,,2025-7-7 15:36,0.397
09:41.0,0.04324,,2025-7-7 15:36,-42.59,,2025-7-7 15:36,0.397
09:42.0,0.04262,,2025-7-7 15:37,-42.59,,2025-7-7 15:37,0.397
09:43.0,0.04316,,2025-7-7 15:37,-42.69,,2025-7-7 15:37,0.399
09:44.0,0.04255,,2025-7-7 15:37,-42.59,,2025-7-7 15:37,0.399
09:45.0,0.04222,,2025-7-7 15:37,-42.59,,2025-7-7 15:37,0.399
09:46.0,0.04335,,2025-7-7 15:37,-42.59,,2025-7-7 15:37,0.399
09:47.0,0.04293,,2025-7-7 15:37,-42.69,,2025-7-7 15:37,0.399
09:48.0,0.0429,,2025-7-7 15:38,-42.81,,2025-7-7 15:38,0.399
09:49.0,0.0424,,2025-7-7 15:38,-42.5,,2025-7-7 15:38,0.4
09:50.0,0.04239,,2025-7-7 15:38,-42.81,,2025-7-7 15:38,0.401
09:51.0,0.04305,,2025-7-7 15:38,-42.59,,2025-7-7 15:38,0.4
09:52.0,0.04326,,2025-7-7 15:38,-42.69,,2025-7-7 15:38,0.402
09:53.0,0.04312,,2025-7-7 15:38,-42.69,,2025-7-7 15:38,0.401
09:54.0,0.04315,,2025-7-7 15:39,-42.5,,2025-7-7 15:39,0.402
09:55.0,0.04322,,2025-7-7 15:39,-42.69,,2025-7-7 15:39,0.402
09:56.0,0.04352,,2025-7-7 15:39,-42.69,,2025-7-7 15:39,0.402
09:57.0,0.04367,,2025-7-7 15:39,-42.69,,2025-7-7 15:39,0.403
09:58.0,0.04361,,2025-7-7 15:39,-42.81,,2025-7-7 15:39,0.403
09:59.0,0.04305,,2025-7-7 15:39,-42.5,,2025-7-7 15:39,0.403
10:00.0,0.04308,,2025-7-7 15:40,-42.59,,2025-7-7 15:40,0.403
10:01.0,0.04351,,2025-7-7 15:40,-42.5,,2025-7-7 15:40,0.403
10:02.0,0.04328,,2025-7-7 15:40,-42.69,,2025-7-7 15:40,0.404
10:03.0,0.04344,,2025-7-7 15:40,-42.69,,2025-7-7 15:40,0.405
10:04.0,0.04288,,2025-7-7 15:40,-42.69,,2025-7-7 15:40,0.405
10:05.0,0.04275,,2025-7-7 15:40,-42.69,,2025-7-7 15:40,0.405
10:06.0,0.04265,,2025-7-7 15:41,-42.59,,2025-7-7 15:41,0.406
10:07.0,0.04254,,2025-7-7 15:41,-42.81,,2025-7-7 15:41,0.406
10:08.0,0.04315,,2025-7-7 15:41,-42.69,,2025-7-7 15:41,0.405
10:09.0,0.04296,,2025-7-7 15:41,-42.5,,2025-7-7 15:41,0.407
10:10.0,0.04314,,2025-7-7 15:41,-42.81,,2025-7-7 15:41,0.406
10:11.0,0.04325,,2025-7-7 15:41,-42.5,,2025-7-7 15:41,0.406
10:12.0,0.04354,,2025-7-7 15:42,-42.69,,2025-7-7 15:42,0.407
10:13.0,0.04353,,2025-7-7 15:42,-42.69,,2025-7-7 15:42,0.406
10:14.0,0.04335,,2025-7-7 15:42,-42.59,,2025-7-7 15:42,0.408
10:15.0,0.04324,,2025-7-7 15:42,-42.59,,2025-7-7 15:42,0.407
10:16.0,0.04337,,2025-7-7 15:42,-42.81,,2025-7-7 15:42,0.407
10:17.0,0.0432,,2025-7-7 15:42,-42.59,,2025-7-7 15:42,0.409
10:18.0,0.04329,,2025-7-7 15:43,-42.81,,2025-7-7 15:43,0.409
10:19.0,0.04329,,2025-7-7 15:43,-42.4,,2025-7-7 15:43,0.408
10:20.0,0.04376,,2025-7-7 15:43,-42.69,,2025-7-7 15:43,0.409
10:21.0,0.04362,,2025-7-7 15:43,-42.59,,2025-7-7 15:43,0.409
10:22.0,0.04387,,2025-7-7 15:43,-42.59,,2025-7-7 15:43,0.408
10:23.0,0.04351,,2025-7-7 15:43,-42.5,,2025-7-7 15:43,0.409
10:24.0,0.04353,,2025-7-7 15:44,-42.81,,2025-7-7 15:44,0.411
10:25.0,0.04385,,2025-7-7 15:44,-42.59,,2025-7-7 15:44,0.41
10:26.0,0.04345,,2025-7-7 15:44,-42.69,,2025-7-7 15:44,0.409
10:27.0,0.04358,,2025-7-7 15:44,-42.59,,2025-7-7 15:44,0.411
10:28.0,0.04327,,2025-7-7 15:44,-42.69,,2025-7-7 15:44,0.411
10:29.0,0.04329,,2025-7-7 15:44,-42.59,,2025-7-7 15:44,0.412
10:30.0,0.04323,,2025-7-7 15:45,-42.69,,2025-7-7 15:45,0.411
10:31.0,0.04319,,2025-7-7 15:45,-42.69,,2025-7-7 15:45,0.411
10:32.0,0.04303,,2025-7-7 15:45,-42.59,,2025-7-7 15:45,0.411
10:33.0,0.04301,,2025-7-7 15:45,-42.59,,2025-7-7 15:45,0.411
