MS,-0.25,VWC,-0.25,PWP,-0.25
250719 10:03:00,36.1,2025-7-19 10:03,0.287,9:06,0.02074
250719 10:03:00,36.1,2025-7-19 10:03,0.287,9:06,0.02097
250719 10:03:00,36.1,2025-7-19 10:03,0.287,9:06,0.02094
250719 10:03:00,36.1,2025-7-19 10:03,0.287,9:06,0.02071
250719 10:03:00,36.1,2025-7-19 10:03,0.287,9:06,0.0209
250719 10:04:00,36.1,2025-7-19 10:04,0.287,9:06,0.02107
250719 10:04:00,36,2025-7-19 10:04,0.287,9:06,0.02091
250719 10:04:00,36.1,2025-7-19 10:04,0.287,9:06,0.02095
250719 10:04:00,36.1,2025-7-19 10:04,0.287,9:06,0.0209
250719 10:04:00,36.2,2025-7-19 10:04,0.287,9:06,0.02091
250719 10:04:00,36.2,2025-7-19 10:04,0.287,9:06,0.02081
250719 10:05:00,36.2,2025-7-19 10:05,0.287,9:06,0.02128
250719 10:05:00,36.1,2025-7-19 10:05,0.287,9:06,0.0211
250719 10:05:00,36.1,2025-7-19 10:05,0.287,9:06,0.02119
250719 10:05:00,36.1,2025-7-19 10:05,0.287,9:06,0.02137
250719 10:05:00,36.1,2025-7-19 10:05,0.287,9:06,0.02113
250719 10:05:00,36.2,2025-7-19 10:05,0.287,9:06,0.02116
250719 10:06:00,36.2,2025-7-19 10:06,0.287,9:06,0.02098
250719 10:06:00,36.1,2025-7-19 10:06,0.287,9:06,0.02147
250719 10:06:00,36.1,2025-7-19 10:06,0.287,9:06,0.02126
250719 10:06:00,36.1,2025-7-19 10:06,0.287,9:06,0.02135
250719 10:06:00,36.1,2025-7-19 10:06,0.287,9:06,0.02119
250719 10:06:00,36.1,2025-7-19 10:06,0.287,9:06,0.0213
250719 10:07:00,36.2,2025-7-19 10:07,0.287,9:06,0.02118
250719 10:07:00,36.1,2025-7-19 10:07,0.287,9:06,0.02114
250719 10:07:00,36.2,2025-7-19 10:07,0.287,9:06,0.02201
250719 10:07:00,36.2,2025-7-19 10:07,0.287,9:06,0.02163
250719 10:07:00,36.1,2025-7-19 10:07,0.287,9:06,0.0219
250719 10:07:00,36.2,2025-7-19 10:07,0.287,9:06,0.02161
250719 10:08:00,36.1,2025-7-19 10:08,0.287,9:06,0.02145
250719 10:08:00,36.1,2025-7-19 10:08,0.287,9:06,0.02158
250719 10:08:00,36.2,2025-7-19 10:08,0.287,9:06,0.02144
250719 10:08:00,36.2,2025-7-19 10:08,0.287,9:06,0.02184
250719 10:08:00,36.1,2025-7-19 10:08,0.287,9:06,0.02184
250719 10:08:00,36.1,2025-7-19 10:08,0.288,9:06,0.02183
250719 10:09:00,36.1,2025-7-19 10:09,0.289,9:06,0.02181
250719 10:09:00,36.1,2025-7-19 10:09,0.288,9:06,0.02173
250719 10:09:00,36.1,2025-7-19 10:09,0.287,9:06,0.0217
250719 10:09:00,36.1,2025-7-19 10:09,0.287,9:06,0.02171
250719 10:09:00,36.1,2025-7-19 10:09,0.287,9:06,0.02145
250719 10:09:00,36.1,2025-7-19 10:09,0.287,9:06,0.02176
250719 10:10:00,36.1,2025-7-19 10:10,0.287,9:07,0.02189
250719 10:10:00,36,2025-7-19 10:10,0.287,9:07,0.02199
250719 10:10:00,36.1,2025-7-19 10:10,0.287,9:07,0.02187
250719 10:10:00,36.1,2025-7-19 10:10,0.287,9:07,0.0223
250719 10:10:00,36.1,2025-7-19 10:10,0.287,9:07,0.02243
250719 10:10:00,36.2,2025-7-19 10:10,0.287,9:07,0.02222
250719 10:11:00,36.2,2025-7-19 10:11,0.287,9:07,0.02242
250719 10:11:00,36.2,2025-7-19 10:11,0.287,9:07,0.02241
250719 10:11:00,36.1,2025-7-19 10:11,0.287,9:07,0.02233
250719 10:11:00,36.2,2025-7-19 10:11,0.287,9:07,0.02218
250719 10:11:00,36.1,2025-7-19 10:11,0.287,9:07,0.02184
250719 10:11:00,36.2,2025-7-19 10:11,0.287,9:07,0.02209
250719 10:12:00,36.2,2025-7-19 10:12,0.287,9:07,0.02219
250719 10:12:00,36.1,2025-7-19 10:12,0.287,9:07,0.02229
250719 10:12:00,36.1,2025-7-19 10:12,0.287,9:07,0.02227
250719 10:12:00,36.1,2025-7-19 10:12,0.287,9:07,0.02226
250719 10:12:00,36.1,2025-7-19 10:12,0.287,9:07,0.02205
250719 10:12:00,36.2,2025-7-19 10:12,0.287,9:07,0.02246
250719 10:13:00,36.2,2025-7-19 10:13,0.285,9:07,0.0222
250719 10:13:00,36.1,2025-7-19 10:13,0.287,9:07,0.02252
250719 10:13:00,36.1,2025-7-19 10:13,0.287,9:07,0.02265
250719 10:13:00,36.1,2025-7-19 10:13,0.287,9:07,0.02208
250719 10:13:00,36.1,2025-7-19 10:13,0.287,9:07,0.02236
250719 10:13:00,36.1,2025-7-19 10:13,0.287,9:07,0.02242
250719 10:14:00,36.1,2025-7-19 10:14,0.287,9:07,0.02275
250719 10:14:00,36.1,2025-7-19 10:14,0.287,9:07,0.02256
250719 10:14:00,36.1,2025-7-19 10:14,0.287,9:07,0.02232
250719 10:14:00,36.2,2025-7-19 10:14,0.287,9:07,0.02271
250719 10:14:00,36.1,2025-7-19 10:14,0.287,9:07,0.02249
250719 10:14:00,36.2,2025-7-19 10:14,0.287,9:07,0.02282
250719 10:15:00,36.1,2025-7-19 10:15,0.287,9:07,0.02284
250719 10:15:00,36.1,2025-7-19 10:15,0.287,9:07,0.02274
250719 10:15:00,36.1,2025-7-19 10:15,0.287,9:07,0.02251
250719 10:15:00,36.2,2025-7-19 10:15,0.286,9:07,0.02252
250719 10:15:00,36.1,2025-7-19 10:15,0.286,9:07,0.02267
250719 10:15:00,36,2025-7-19 10:15,0.287,9:07,0.02287
250719 10:16:00,36.3,2025-7-19 10:16,0.285,9:07,0.02304
250719 10:16:00,36,2025-7-19 10:16,0.286,9:07,0.02275
250719 10:16:00,36.1,2025-7-19 10:16,0.287,9:07,0.02299
250719 10:16:00,36.1,2025-7-19 10:16,0.286,9:07,0.02259
250719 10:16:00,36.1,2025-7-19 10:16,0.287,9:07,0.02276
250719 10:16:00,36.1,2025-7-19 10:16,0.285,9:07,0.023
250719 10:17:00,36.2,2025-7-19 10:17,0.285,9:07,0.02292
250719 10:17:00,36.2,2025-7-19 10:17,0.285,9:07,0.02305
250719 10:17:00,36.2,2025-7-19 10:17,0.285,9:07,0.02315
250719 10:17:00,36.2,2025-7-19 10:17,0.287,9:07,0.02311
250719 10:17:00,36.1,2025-7-19 10:17,0.287,9:07,0.02274
250719 10:17:00,36.2,2025-7-19 10:17,0.285,9:07,0.02314
250719 10:18:00,36.2,2025-7-19 10:18,0.286,9:07,0.02342
250719 10:18:00,36.1,2025-7-19 10:18,0.287,9:07,0.02309
250719 10:18:00,36.2,2025-7-19 10:18,0.287,9:07,0.02295
250719 10:18:00,36.2,2025-7-19 10:18,0.287,9:07,0.02325
250719 10:18:00,36.2,2025-7-19 10:18,0.285,9:07,0.02282
250719 10:18:00,36.1,2025-7-19 10:18,0.285,9:07,0.02296
250719 10:19:00,36.2,2025-7-19 10:19,0.285,9:07,0.023
250719 10:19:00,36.2,2025-7-19 10:19,0.285,9:07,0.02309
250719 10:19:00,36.2,2025-7-19 10:19,0.285,9:07,0.02274
250719 10:19:00,36.1,2025-7-19 10:19,0.286,9:07,0.02294
250719 10:19:00,36.1,2025-7-19 10:19,0.287,9:07,0.02328
250719 10:19:00,36.1,2025-7-19 10:19,0.286,9:07,0.02314
250719 10:20:00,36.1,2025-7-19 10:20,0.286,9:08,0.02306
250719 10:20:00,36.2,2025-7-19 10:20,0.287,9:08,0.02322
250719 10:20:00,36.1,2025-7-19 10:20,0.286,9:08,0.02316
250719 10:20:00,36.1,2025-7-19 10:20,0.287,9:08,0.02313
250719 10:20:00,36.1,2025-7-19 10:20,0.285,9:08,0.02327
250719 10:20:00,36.2,2025-7-19 10:20,0.287,9:08,0.023
250719 10:21:00,36.2,2025-7-19 10:21,0.286,9:08,0.02317
250719 10:21:00,36.2,2025-7-19 10:21,0.287,9:08,0.02318
250719 10:21:00,36.1,2025-7-19 10:21,0.287,9:08,0.02322
250719 10:21:00,36.2,2025-7-19 10:21,0.285,9:08,0.02336
250719 10:21:00,36.1,2025-7-19 10:21,0.286,9:08,0.02374
250719 10:21:00,36.2,2025-7-19 10:21,0.286,9:08,0.02359
250719 10:22:00,36,2025-7-19 10:22,0.285,9:08,0.02361
250719 10:22:00,36.3,2025-7-19 10:22,0.285,9:08,0.02372
250719 10:22:00,36.2,2025-7-19 10:22,0.285,9:08,0.0237
250719 10:22:00,36.1,2025-7-19 10:22,0.285,9:08,0.02357
250719 10:22:00,36.1,2025-7-19 10:22,0.287,9:08,0.02349
250719 10:22:00,36.1,2025-7-19 10:22,0.285,9:08,0.02382
250719 10:23:00,36.1,2025-7-19 10:23,0.285,9:08,0.02379
250719 10:23:00,36.1,2025-7-19 10:23,0.285,9:08,0.02384
250719 10:23:00,36.1,2025-7-19 10:23,0.285,9:08,0.02386
250719 10:23:00,36.1,2025-7-19 10:23,0.285,9:08,0.02366
250719 10:23:00,36.2,2025-7-19 10:23,0.285,9:08,0.02375
250719 10:23:00,36.3,2025-7-19 10:23,0.286,9:08,0.02352
250719 10:24:00,36.2,2025-7-19 10:24,0.285,9:08,0.02354
250719 10:24:00,36.2,2025-7-19 10:24,0.285,9:08,0.02365
250719 10:24:00,36.2,2025-7-19 10:24,0.285,9:08,0.02373
250719 10:24:00,36.1,2025-7-19 10:24,0.285,9:08,0.02358
250719 10:24:00,36.1,2025-7-19 10:24,0.285,9:08,0.02355
250719 10:24:00,36.2,2025-7-19 10:24,0.286,9:08,0.02392
250719 10:25:00,36.2,2025-7-19 10:25,0.287,9:08,0.02389
250719 10:25:00,36.2,2025-7-19 10:25,0.285,9:08,0.02411
250719 10:25:00,36.2,2025-7-19 10:25,0.287,9:08,0.02405
250719 10:25:00,36.1,2025-7-19 10:25,0.285,9:08,0.02379
250719 10:25:00,36.2,2025-7-19 10:25,0.285,9:08,0.02386
250719 10:25:00,36.2,2025-7-19 10:25,0.285,9:08,0.02388
250719 10:26:00,36.1,2025-7-19 10:26,0.285,9:08,0.02408
250719 10:26:00,36.2,2025-7-19 10:26,0.285,9:08,0.02423
250719 10:26:00,36.1,2025-7-19 10:26,0.285,9:08,0.02397
250719 10:26:00,36.1,2025-7-19 10:26,0.285,9:08,0.02369
250719 10:26:00,36.2,2025-7-19 10:26,0.285,9:08,0.02387
250719 10:26:00,36.1,2025-7-19 10:26,0.285,9:08,0.02378
250719 10:27:00,36.1,2025-7-19 10:27,0.285,9:08,0.02438
250719 10:27:00,36.2,2025-7-19 10:27,0.285,9:08,0.0245
250719 10:27:00,36.2,2025-7-19 10:27,0.285,9:08,0.02404
250719 10:27:00,36.2,2025-7-19 10:27,0.285,9:08,0.0242
250719 10:27:00,36.1,2025-7-19 10:27,0.286,9:08,0.02422
250719 10:27:00,36.2,2025-7-19 10:27,0.285,9:08,0.0239
250719 10:28:00,36.2,2025-7-19 10:28,0.284,9:08,0.02413
250719 10:28:00,36.2,2025-7-19 10:28,0.285,9:08,0.02455
250719 10:28:00,36.1,2025-7-19 10:28,0.286,9:08,0.02411
250719 10:28:00,36.1,2025-7-19 10:28,0.285,9:08,0.02403
250719 10:28:00,36.1,2025-7-19 10:28,0.285,9:08,0.02411
250719 10:28:00,36.2,2025-7-19 10:28,0.284,9:08,0.02434
250719 10:29:00,36.1,2025-7-19 10:29,0.285,9:08,0.02447
250719 10:29:00,36.1,2025-7-19 10:29,0.285,9:08,0.02386
250719 10:29:00,36.1,2025-7-19 10:29,0.284,9:08,0.02368
250719 10:29:00,36.2,2025-7-19 10:29,0.285,9:08,0.0237
250719 10:29:00,36.1,2025-7-19 10:29,0.284,9:08,0.0239
250719 10:29:00,36.1,2025-7-19 10:29,0.285,9:08,0.02401
250719 10:30:00,36.2,2025-7-19 10:30,0.284,9:09,0.02378
250719 10:30:00,36.1,2025-7-19 10:30,0.285,9:09,0.02399
250719 10:30:00,36.1,2025-7-19 10:30,0.285,9:09,0.02393
250719 10:30:00,36.1,2025-7-19 10:30,0.285,9:09,0.0237
250719 10:30:00,36.1,2025-7-19 10:30,0.285,9:09,0.024
250719 10:30:00,36.2,2025-7-19 10:30,0.285,9:09,0.02408
250719 10:31:00,36.2,2025-7-19 10:31,0.284,9:09,0.02398
250719 10:31:00,36.2,2025-7-19 10:31,0.284,9:09,0.02376
250719 10:31:00,36.2,2025-7-19 10:31,0.286,9:09,0.02376
250719 10:31:00,36.1,2025-7-19 10:31,0.285,9:09,0.0243
250719 10:31:00,36.1,2025-7-19 10:31,0.285,9:09,0.02398
250719 10:31:00,36.1,2025-7-19 10:31,0.285,9:09,0.02455
250719 10:32:00,36.1,2025-7-19 10:32,0.285,9:09,0.02439
250719 10:32:00,36.1,2025-7-19 10:32,0.284,9:09,0.02393
250719 10:32:00,36,2025-7-19 10:32,0.284,9:09,0.02369
250719 10:32:00,36.2,2025-7-19 10:32,0.284,9:09,0.02383
250719 10:32:00,36.1,2025-7-19 10:32,0.285,9:09,0.02394
250719 10:32:00,36.2,2025-7-19 10:32,0.284,9:09,0.02402
250719 10:33:00,36.1,2025-7-19 10:33,0.285,9:09,0.02427
250719 10:33:00,36.2,2025-7-19 10:33,0.284,9:09,0.02417
250719 10:33:00,36.2,2025-7-19 10:33,0.284,9:09,0.02435
250719 10:33:00,36.1,2025-7-19 10:33,0.284,9:09,0.02436
250719 10:33:00,36.1,2025-7-19 10:33,0.285,9:09,0.02422
250719 10:33:00,36.1,2025-7-19 10:33,0.284,9:09,0.02463
250719 10:34:00,36.2,2025-7-19 10:34,0.284,9:09,0.02455
250719 10:34:00,36.1,2025-7-19 10:34,0.285,9:09,0.02454
250719 10:34:00,36.1,2025-7-19 10:34,0.285,9:09,0.02452
250719 10:34:00,36.1,2025-7-19 10:34,0.285,9:09,0.02424
250719 10:34:00,36.2,2025-7-19 10:34,0.284,9:09,0.0247
250719 10:34:00,36.2,2025-7-19 10:34,0.284,9:09,0.0248
250719 10:35:00,36.2,2025-7-19 10:35,0.284,9:09,0.02469
250719 10:35:00,36.1,2025-7-19 10:35,0.284,9:09,0.02466
250719 10:35:00,36.1,2025-7-19 10:35,0.284,9:09,0.0248
250719 10:35:00,36,2025-7-19 10:35,0.284,9:09,0.0249
250719 10:35:00,36.2,2025-7-19 10:35,0.284,9:09,0.02498
250719 10:35:00,36.2,2025-7-19 10:35,0.284,9:09,0.0249
250719 10:36:00,36.1,2025-7-19 10:36,0.284,9:09,0.0254
250719 10:36:00,36.2,2025-7-19 10:36,0.285,9:09,0.02522
250719 10:36:00,36,2025-7-19 10:36,0.285,9:09,0.02486
250719 10:36:00,36.2,2025-7-19 10:36,0.285,9:09,0.0252
250719 10:36:00,36.1,2025-7-19 10:36,0.286,9:09,0.02503
250719 10:36:00,36.1,2025-7-19 10:36,0.285,9:09,0.02511
250719 10:37:00,36.1,2025-7-19 10:37,0.285,9:09,0.02537
250719 10:37:00,36.1,2025-7-19 10:37,0.286,9:09,0.02538
250719 10:37:00,36.2,2025-7-19 10:37,0.285,9:09,0.0256
250719 10:37:00,36,2025-7-19 10:37,0.284,9:09,0.02558
250719 10:37:00,36.1,2025-7-19 10:37,0.284,9:09,0.02548
250719 10:37:00,36,2025-7-19 10:37,0.284,9:09,0.02504
250719 10:38:00,36.2,2025-7-19 10:38,0.284,9:09,0.02529
250719 10:38:00,36.1,2025-7-19 10:38,0.284,9:09,0.02519
250719 10:38:00,36.2,2025-7-19 10:38,0.284,9:09,0.02533
250719 10:38:00,36.2,2025-7-19 10:38,0.284,9:09,0.02578
250719 10:38:00,36.1,2025-7-19 10:38,0.284,9:09,0.02588
250719 10:38:00,36.1,2025-7-19 10:38,0.285,9:09,0.02561
250719 10:39:00,36.1,2025-7-19 10:39,0.285,9:09,0.02556
250719 10:39:00,36.1,2025-7-19 10:39,0.285,9:09,0.02559
250719 10:39:00,36.1,2025-7-19 10:39,0.284,9:09,0.02594
250719 10:39:00,36.2,2025-7-19 10:39,0.285,9:09,0.02553
250719 10:39:00,36.2,2025-7-19 10:39,0.284,9:09,0.02563
250719 10:39:00,36.2,2025-7-19 10:39,0.285,9:09,0.02586
250719 10:40:00,36.2,2025-7-19 10:40,0.285,9:10,0.02559
250719 10:40:00,36.1,2025-7-19 10:40,0.284,9:10,0.02566
250719 10:40:00,36.1,2025-7-19 10:40,0.284,9:10,0.02575
250719 10:40:00,36.1,2025-7-19 10:40,0.285,9:10,0.02566
250719 10:40:00,36.2,2025-7-19 10:40,0.284,9:10,0.02586
250719 10:40:00,36.1,2025-7-19 10:40,0.285,9:10,0.02607
250719 10:41:00,36.2,2025-7-19 10:41,0.284,9:10,0.02568
250719 10:41:00,36.1,2025-7-19 10:41,0.284,9:10,0.02587
250719 10:41:00,36.2,2025-7-19 10:41,0.284,9:10,0.02599
250719 10:41:00,36.2,2025-7-19 10:41,0.284,9:10,0.02621
250719 10:41:00,36.1,2025-7-19 10:41,0.285,9:10,0.02593
250719 10:41:00,36.2,2025-7-19 10:41,0.284,9:10,0.026
250719 10:42:00,36.1,2025-7-19 10:42,0.284,9:10,0.02621
250719 10:42:00,36.2,2025-7-19 10:42,0.284,9:10,0.02621
250719 10:42:00,36.2,2025-7-19 10:42,0.284,9:10,0.02626
250719 10:42:00,36.1,2025-7-19 10:42,0.285,9:10,0.02616
250719 10:42:00,36.1,2025-7-19 10:42,0.284,9:10,0.02599
250719 10:42:00,36.1,2025-7-19 10:42,0.285,9:10,0.02614
250719 10:43:00,36.2,2025-7-19 10:43,0.284,9:10,0.0262
250719 10:43:00,36.2,2025-7-19 10:43,0.284,9:10,0.0265
250719 10:43:00,36.1,2025-7-19 10:43,0.284,9:10,0.02611
250719 10:43:00,36.2,2025-7-19 10:43,0.284,9:10,0.02582
250719 10:43:00,36.1,2025-7-19 10:43,0.284,9:10,0.02623
250719 10:43:00,36.1,2025-7-19 10:43,0.285,9:10,0.02604
250719 10:44:00,36.1,2025-7-19 10:44,0.285,9:10,0.0263
250719 10:44:00,36.2,2025-7-19 10:44,0.283,9:10,0.02636
250719 10:44:00,36.1,2025-7-19 10:44,0.284,9:10,0.02667
250719 10:44:00,36.2,2025-7-19 10:44,0.284,9:10,0.02626
250719 10:44:00,36.2,2025-7-19 10:44,0.284,9:10,0.02649
250719 10:44:00,36.1,2025-7-19 10:44,0.284,9:10,0.02665
250719 10:45:00,36.3,2025-7-19 10:45,0.285,9:10,0.02661
250719 10:45:00,36.1,2025-7-19 10:45,0.284,9:10,0.02667
250719 10:45:00,36.1,2025-7-19 10:45,0.285,9:10,0.02656
250719 10:45:00,36.2,2025-7-19 10:45,0.286,9:10,0.02703
250719 10:45:00,36.2,2025-7-19 10:45,0.284,9:10,0.02681
250719 10:45:00,36.2,2025-7-19 10:45,0.284,9:10,0.02698
250719 10:46:00,36.1,2025-7-19 10:46,0.284,9:10,0.02684
250719 10:46:00,36.1,2025-7-19 10:46,0.284,9:10,0.02678
250719 10:46:00,36.2,2025-7-19 10:46,0.284,9:10,0.02721
250719 10:46:00,36.1,2025-7-19 10:46,0.284,9:10,0.02711
250719 10:46:00,36.1,2025-7-19 10:46,0.284,9:10,0.02729
250719 10:46:00,36.1,2025-7-19 10:46,0.284,9:10,0.02708
250719 10:47:00,36.1,2025-7-19 10:47,0.284,9:10,0.02718
250719 10:47:00,36.1,2025-7-19 10:47,0.284,9:10,0.02738
250719 10:47:00,36.2,2025-7-19 10:47,0.284,9:10,0.02713
250719 10:47:00,36.2,2025-7-19 10:47,0.284,9:10,0.02768
250719 10:47:00,36.2,2025-7-19 10:47,0.284,9:10,0.02699
250719 10:47:00,36.1,2025-7-19 10:47,0.284,9:10,0.02682
250719 10:48:00,36.2,2025-7-19 10:48,0.284,9:10,0.02694
250719 10:48:00,36.2,2025-7-19 10:48,0.285,9:10,0.02704
250719 10:48:00,36.3,2025-7-19 10:48,0.285,9:10,0.02712
250719 10:48:00,36.1,2025-7-19 10:48,0.284,9:10,0.02721
250719 10:48:00,36.2,2025-7-19 10:48,0.284,9:10,0.02732
250719 10:48:00,36.3,2025-7-19 10:48,0.284,9:10,0.02713
250719 10:49:00,36.2,2025-7-19 10:49,0.284,9:10,0.02717
250719 10:49:00,36.2,2025-7-19 10:49,0.284,9:10,0.02701
250719 10:49:00,36.2,2025-7-19 10:49,0.285,9:10,0.02746
250719 10:49:00,36.2,2025-7-19 10:49,0.284,9:10,0.02773
250719 10:49:00,36.2,2025-7-19 10:49,0.284,9:10,0.02772
250719 10:49:00,36.2,2025-7-19 10:49,0.284,9:10,0.02739
250719 10:50:00,36.2,2025-7-19 10:50,0.284,9:11,0.02752
250719 10:50:00,36.2,2025-7-19 10:50,0.284,9:11,0.02764
250719 10:50:00,36.2,2025-7-19 10:50,0.284,9:11,0.02757
250719 10:50:00,36.1,2025-7-19 10:50,0.284,9:11,0.02778
250719 10:50:00,36.3,2025-7-19 10:50,0.284,9:11,0.02749
250719 10:50:00,36.1,2025-7-19 10:50,0.284,9:11,0.02767
250719 10:51:00,36.1,2025-7-19 10:51,0.284,9:11,0.02759
250719 10:51:00,36.2,2025-7-19 10:51,0.285,9:11,0.02752
250719 10:51:00,36.2,2025-7-19 10:51,0.284,9:11,0.02749
250719 10:51:00,36.1,2025-7-19 10:51,0.284,9:11,0.02783
250719 10:51:00,36,2025-7-19 10:51,0.285,9:11,0.02822
250719 10:51:00,36.2,2025-7-19 10:51,0.284,9:11,0.02816
250719 10:52:00,36.2,2025-7-19 10:52,0.284,9:11,0.02795
250719 10:52:00,36.2,2025-7-19 10:52,0.284,9:11,0.02799
250719 10:52:00,36.2,2025-7-19 10:52,0.284,9:11,0.02806
250719 10:52:00,36.1,2025-7-19 10:52,0.284,9:11,0.02785
250719 10:52:00,36.1,2025-7-19 10:52,0.284,9:11,0.02785
250719 10:52:00,36.1,2025-7-19 10:52,0.284,9:11,0.02764
250719 10:53:00,36.2,2025-7-19 10:53,0.284,9:11,0.02766
250719 10:53:00,36.1,2025-7-19 10:53,0.284,9:11,0.02778
250719 10:53:00,36.1,2025-7-19 10:53,0.284,9:11,0.02776
250719 10:53:00,36.1,2025-7-19 10:53,0.284,9:11,0.02766
250719 10:53:00,36.2,2025-7-19 10:53,0.284,9:11,0.02803
250719 10:53:00,36.1,2025-7-19 10:53,0.284,9:11,0.02808
250719 10:54:00,36.3,2025-7-19 10:54,0.284,9:11,0.02785
250719 10:54:00,36.2,2025-7-19 10:54,0.284,9:11,0.02801
250719 10:54:00,36.3,2025-7-19 10:54,0.284,9:11,0.02815
250719 10:54:00,36.1,2025-7-19 10:54,0.285,9:11,0.02819
250719 10:54:00,36.2,2025-7-19 10:54,0.284,9:11,0.02839
250719 10:54:00,36.2,2025-7-19 10:54,0.284,9:11,0.02853
250719 10:55:00,36.2,2025-7-19 10:55,0.284,9:11,0.0287
250719 10:55:00,36.2,2025-7-19 10:55,0.284,9:11,0.02854
250719 10:55:00,36.1,2025-7-19 10:55,0.284,9:11,0.02859
250719 10:55:00,36.2,2025-7-19 10:55,0.285,9:11,0.02811
250719 10:55:00,36.1,2025-7-19 10:55,0.284,9:11,0.02807
250719 10:55:00,36,2025-7-19 10:55,0.285,9:11,0.02864
250719 10:56:00,36.1,2025-7-19 10:56,0.285,9:11,0.02829
250719 10:56:00,36.2,2025-7-19 10:56,0.285,9:11,0.02845
250719 10:56:00,36.2,2025-7-19 10:56,0.284,9:11,0.02867
250719 10:56:00,36.2,2025-7-19 10:56,0.284,9:11,0.02853
250719 10:56:00,36.2,2025-7-19 10:56,0.285,9:11,0.0288
250719 10:56:00,36.1,2025-7-19 10:56,0.284,9:11,0.02864
250719 10:57:00,36.2,2025-7-19 10:57,0.284,9:11,0.02889
250719 10:57:00,36.2,2025-7-19 10:57,0.284,9:11,0.02875
250719 10:57:00,36.3,2025-7-19 10:57,0.285,9:11,0.02861
250719 10:57:00,36.2,2025-7-19 10:57,0.284,9:11,0.02884
250719 10:57:00,36.1,2025-7-19 10:57,0.284,9:11,0.02852
250719 10:57:00,36.2,2025-7-19 10:57,0.284,9:11,0.02861
250719 10:58:00,36.1,2025-7-19 10:58,0.284,9:11,0.02882
250719 10:58:00,36.2,2025-7-19 10:58,0.284,9:11,0.02904
250719 10:58:00,36.2,2025-7-19 10:58,0.284,9:11,0.02904
250719 10:58:00,36.2,2025-7-19 10:58,0.284,9:11,0.02869
250719 10:58:00,36.2,2025-7-19 10:58,0.284,9:11,0.02851
250719 10:58:00,36.1,2025-7-19 10:58,0.284,9:11,0.02913
250719 10:59:00,36.2,2025-7-19 10:59,0.284,9:11,0.02907
250719 10:59:00,36.1,2025-7-19 10:59,0.284,9:11,0.0287
250719 10:59:00,36.1,2025-7-19 10:59,0.283,9:11,0.02905
250719 10:59:00,36.1,2025-7-19 10:59,0.283,9:11,0.02909
250719 10:59:00,36.1,2025-7-19 10:59,0.284,9:11,0.02904
250719 10:59:00,36.2,2025-7-19 10:59,0.284,9:11,0.02876
250719 11:00:00,36.2,2025-7-19 11:00,0.285,9:12,0.02877
250719 11:00:00,36.2,2025-7-19 11:00,0.284,9:12,0.02868
250719 11:00:00,36.1,2025-7-19 11:00,0.284,9:12,0.02933
250719 11:00:00,36.1,2025-7-19 11:00,0.284,9:12,0.02962
250719 11:00:00,36.2,2025-7-19 11:00,0.284,9:12,0.0292
250719 11:00:00,36.3,2025-7-19 11:00,0.284,9:12,0.0292
250719 11:01:00,36.1,2025-7-19 11:01,0.284,9:12,0.02914
250719 11:01:00,36.2,2025-7-19 11:01,0.284,9:12,0.0293
250719 11:01:00,36.1,2025-7-19 11:01,0.284,9:12,0.02947
250719 11:01:00,36.1,2025-7-19 11:01,0.284,9:12,0.02977
250719 11:01:00,36.2,2025-7-19 11:01,0.284,9:12,0.02916
250719 11:01:00,36.2,2025-7-19 11:01,0.286,9:12,0.0297
250719 11:02:00,36.2,2025-7-19 11:02,0.285,9:12,0.02977
250719 11:02:00,36.2,2025-7-19 11:02,0.285,9:12,0.02926
250719 11:02:00,36.1,2025-7-19 11:02,0.284,9:12,0.02956
250719 11:02:00,36.1,2025-7-19 11:02,0.283,9:12,0.02974
250719 11:02:00,36.2,2025-7-19 11:02,0.284,9:12,0.02972
250719 11:02:00,36.1,2025-7-19 11:02,0.284,9:12,0.02977
250719 11:03:00,36.2,2025-7-19 11:03,0.284,9:12,0.02984
250719 11:03:00,36.2,2025-7-19 11:03,0.284,9:12,0.02986
250719 11:03:00,36.1,2025-7-19 11:03,0.285,9:12,0.02948
250719 11:03:00,36.1,2025-7-19 11:03,0.284,9:12,0.02962
250719 11:03:00,36.2,2025-7-19 11:03,0.284,9:12,0.02995
250719 11:03:00,36.2,2025-7-19 11:03,0.285,9:12,0.02963
250719 11:04:00,36.1,2025-7-19 11:04,0.284,9:12,0.02962
250719 11:04:00,36.2,2025-7-19 11:04,0.285,9:12,0.03006
250719 11:04:00,36.2,2025-7-19 11:04,0.284,9:12,0.02978
250719 11:04:00,36.2,2025-7-19 11:04,0.284,9:12,0.02957
250719 11:04:00,36.1,2025-7-19 11:04,0.285,9:12,0.02953
250719 11:04:00,36.2,2025-7-19 11:04,0.284,9:12,0.02945
250719 11:05:00,36.1,2025-7-19 11:05,0.284,9:12,0.0296
250719 11:05:00,36.2,2025-7-19 11:05,0.284,9:12,0.02958
250719 11:05:00,36.1,2025-7-19 11:05,0.284,9:12,0.02989
250719 11:05:00,36.2,2025-7-19 11:05,0.284,9:12,0.02958
250719 11:05:00,36.2,2025-7-19 11:05,0.284,9:12,0.02969
250719 11:05:00,36.2,2025-7-19 11:05,0.284,9:12,0.03005
250719 11:06:00,36.2,2025-7-19 11:06,0.284,9:12,0.02989
